Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1961,1961,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1962,1962,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1963,1963,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1964,1964,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1965,1965,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1966,1966,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1967,1967,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1968,1968,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1969,1969,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1970,1970,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1971,1971,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1972,1972,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1973,1973,1000 US$,10,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1974,1974,1000 US$,5,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1975,1975,1000 US$,35,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1976,1976,1000 US$,74,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1977,1977,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1978,1978,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1979,1979,1000 US$,190,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1980,1980,1000 US$,51,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1981,1981,1000 US$,78,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1982,1982,1000 US$,68,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1983,1983,1000 US$,2645,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1984,1984,1000 US$,2458,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1985,1985,1000 US$,5320,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1986,1986,1000 US$,3986,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1987,1987,1000 US$,4218,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1988,1988,1000 US$,5635,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1989,1989,1000 US$,4015,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1990,1990,1000 US$,1755,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1991,1991,1000 US$,1158,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1992,1992,1000 US$,1671,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1993,1993,1000 US$,1649,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1994,1994,1000 US$,878,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1995,1995,1000 US$,319,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1996,1996,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1997,1997,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1998,1998,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,1999,1999,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2000,2000,1000 US$,2013,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2001,2001,1000 US$,683,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2002,2002,1000 US$,2371,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2003,2003,1000 US$,14421,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2004,2004,1000 US$,2807,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2005,2005,1000 US$,1,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2006,2006,1000 US$,88,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2007,2007,1000 US$,11,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2008,2008,1000 US$,11,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2009,2009,1000 US$,432,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2010,2010,1000 US$,17653,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2011,2011,1000 US$,17463,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2012,2012,1000 US$,14171,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2013,2013,1000 US$,10756,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2017,2017,1000 US$,708,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,866,Cattle,2018,2018,1000 US$,549,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1961,1961,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1962,1962,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1963,1963,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1964,1964,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1965,1965,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1966,1966,1000 US$,1,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1967,1967,1000 US$,37,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1968,1968,1000 US$,149,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1969,1969,1000 US$,127,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1970,1970,1000 US$,96,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1971,1971,1000 US$,70,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1972,1972,1000 US$,80,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1973,1973,1000 US$,298,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1974,1974,1000 US$,3,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1975,1975,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1976,1976,1000 US$,35,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1977,1977,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1978,1978,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1979,1979,1000 US$,108,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1980,1980,1000 US$,89,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1981,1981,1000 US$,58,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1982,1982,1000 US$,18,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1983,1983,1000 US$,3,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1984,1984,1000 US$,2,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1985,1985,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1986,1986,1000 US$,116,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1987,1987,1000 US$,86,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1988,1988,1000 US$,197,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1989,1989,1000 US$,77,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1990,1990,1000 US$,77,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1991,1991,1000 US$,62,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1992,1992,1000 US$,84,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1993,1993,1000 US$,50,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1994,1994,1000 US$,3,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1995,1995,1000 US$,3,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1996,1996,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1997,1997,1000 US$,153,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1998,1998,1000 US$,449,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,1999,1999,1000 US$,258,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2000,2000,1000 US$,469,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2001,2001,1000 US$,657,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2002,2002,1000 US$,869,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2003,2003,1000 US$,3288,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2004,2004,1000 US$,3050,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2005,2005,1000 US$,2023,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2006,2006,1000 US$,979,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2007,2007,1000 US$,117,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2008,2008,1000 US$,84,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2009,2009,1000 US$,38,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2010,2010,1000 US$,345,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2011,2011,1000 US$,3596,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2012,2012,1000 US$,2221,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2013,2013,1000 US$,3119,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2014,2014,1000 US$,2421,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2015,2015,1000 US$,2187,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2016,2016,1000 US$,4400,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2017,2017,1000 US$,3806,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2018,2018,1000 US$,8318,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2019,2019,1000 US$,5141,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1057,Chickens,2020,2020,1000 US$,8626,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1961,1961,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1962,1962,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1963,1963,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1964,1964,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1965,1965,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1966,1966,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1967,1967,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1968,1968,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1969,1969,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1970,1970,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1971,1971,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1972,1972,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1973,1973,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1974,1974,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1975,1975,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1976,1976,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1977,1977,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1978,1978,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1979,1979,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1980,1980,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1981,1981,1000 US$,2,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1982,1982,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1983,1983,1000 US$,1,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1984,1984,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1985,1985,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1986,1986,1000 US$,1,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1987,1987,1000 US$,2,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1988,1988,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1989,1989,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1990,1990,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1991,1991,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1992,1992,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1993,1993,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1994,1994,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1995,1995,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1996,1996,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1997,1997,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1998,1998,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,1999,1999,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,2000,2000,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,2001,2001,1000 US$,2,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,2002,2002,1000 US$,2,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,2003,2003,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,2004,2004,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,2005,2005,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,2006,2006,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,2007,2007,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,2008,2008,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,2009,2009,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,2010,2010,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,2011,2011,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,2012,2012,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1068,Ducks,2013,2013,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1961,1961,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1962,1962,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1963,1963,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1964,1964,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1965,1965,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1966,1966,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1967,1967,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1968,1968,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1969,1969,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1970,1970,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1971,1971,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1972,1972,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1973,1973,1000 US$,3,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1974,1974,1000 US$,2,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1975,1975,1000 US$,7,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1976,1976,1000 US$,10,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1977,1977,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1978,1978,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1979,1979,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1980,1980,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1981,1981,1000 US$,12,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1982,1982,1000 US$,58,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1983,1983,1000 US$,22,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1984,1984,1000 US$,2983,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1985,1985,1000 US$,5172,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1986,1986,1000 US$,3758,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1987,1987,1000 US$,4513,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1988,1988,1000 US$,421,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1989,1989,1000 US$,1402,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1990,1990,1000 US$,4541,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1991,1991,1000 US$,624,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1992,1992,1000 US$,747,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1993,1993,1000 US$,305,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1994,1994,1000 US$,643,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1995,1995,1000 US$,133,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1996,1996,1000 US$,18,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1997,1997,1000 US$,21,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1998,1998,1000 US$,62,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,1999,1999,1000 US$,235,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2000,2000,1000 US$,87,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2001,2001,1000 US$,420,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2002,2002,1000 US$,60,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2003,2003,1000 US$,801,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2004,2004,1000 US$,79,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2005,2005,1000 US$,3,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2006,2006,1000 US$,0,*,Unofficial figure
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2007,2007,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2008,2008,1000 US$,0,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2009,2009,1000 US$,14,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2010,2010,1000 US$,879,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2011,2011,1000 US$,335,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2012,2012,1000 US$,628,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2013,2013,1000 US$,109,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2014,2014,1000 US$,150,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2015,2015,1000 US$,150,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2016,2016,1000 US$,120,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2017,2017,1000 US$,120,F,FAO estimate
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1016,Goats,2018,2018,1000 US$,27,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1961,1961,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1962,1962,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1963,1963,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1964,1964,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1965,1965,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1966,1966,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1967,1967,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1968,1968,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1969,1969,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1970,1970,1000 US$,33,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1971,1971,1000 US$,2,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1972,1972,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1973,1973,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1974,1974,1000 US$,4,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1975,1975,1000 US$,19,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1976,1976,1000 US$,13,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1977,1977,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1978,1978,1000 US$,0,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1979,1979,1000 US$,8,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1980,1980,1000 US$,5,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1981,1981,1000 US$,108,,Official data
TCL,Crops and livestock products,165,Pakistan,5922,Export Value,1096,Horses,1982,1982,1000 US$,0,,Official data
